,,,,,,,
,,,,,,,
442,Antiepiléptico - Dolores neurálgicos,PREGABALINA,Lyrica,Pfizer ,ALIVAX CÁPSULAS 75 mg,F-17971,LABORATORIO CHILE S.A.
443,Antiepiléptico - Dolores neurálgicos,PREGABALINA,Lyrica,Pfizer ,ALIVAX CÁPSULAS 150 mg,F-17582,LABORATORIO CHILE S.A.
444,Antiepiléptico - Dolores neurálgicos,PREGABALINA,Lyrica,Pfizer ,PREGALEX COMPRIMIDOS 150 mg,F-16184,LABORATORIOS ANDRÓMACO S.A.
445,Antiepiléptico - Dolores neurálgicos,PREGABALINA,Lyrica,Pfizer ,PREGALEX COMPRIMIDOS 75 mg.,F-16183,LABORATORIOS ANDRÓMACO S.A.
446,Antiepiléptico - Dolores neurálgicos,PREGABALINA,Lyrica,Pfizer ,PREGABALINA CÁPSULAS 150 mg,F-22320,LABORATORIOS RAFFO S.A.
447,Antiepiléptico - Dolores neurálgicos,PREGABALINA,Lyrica,Pfizer ,PREGABALINA CÁPSULAS 75 mg,F-22319,LABORATORIOS RAFFO S.A.
448,Antiepiléptico - Dolores neurálgicos,PREGABALINA,Lyrica,Pfizer ,PREGOBIN CÁPSULAS 50 mg,F-21902,LABORATORIOS RECALCINE S.A.
449,Antiepiléptico - Dolores neurálgicos,PREGABALINA,Lyrica,Pfizer ,PREGOBIN CÁPSULAS 25 mg,F-21903,LABORATORIOS RECALCINE S.A.
450,Antiepiléptico - Dolores neurálgicos,PREGABALINA,Lyrica,Pfizer ,PREGOBIN CÁPSULAS 75 mg,F-15321,LABORATORIOS RECALCINE S.A.
451,Antiepiléptico - Dolores neurálgicos,PREGABALINA,Lyrica,Pfizer ,PREGOBIN ODT COMPRIMIDOS DISPERSABLES 25 mg,F-22183,LABORATORIOS RECALCINE S.A.
452,Antiepiléptico - Dolores neurálgicos,PREGABALINA,Lyrica,Pfizer ,PREGOBIN ODT COMPRIMIDOS DISPERSABLES 50 mg,F-22184,LABORATORIOS RECALCINE S.A.
453,Antiepiléptico - Dolores neurálgicos,PREGABALINA,Lyrica,Pfizer ,PREGOBIN CÁPSULAS 150 mg,F-15322,LABORATORIOS RECALCINE S.A.
454,Antiepiléptico - Dolores neurálgicos,PREGABALINA,Lyrica,Pfizer ,NEURUM CÁPSULAS 150 mg,F-15733,LABORATORIOS SAVAL S.A.
455,Antiepiléptico - Dolores neurálgicos,PREGABALINA,Lyrica,Pfizer ,NEURUM CÁPSULAS 75 mg,F-15732,LABORATORIOS SAVAL S.A.
456,Antiepiléptico - Dolores neurálgicos,PREGABALINA,Lyrica,Pfizer ,NEURUM CAPSULAS 50 mg,F-18952,LABORATORIOS SAVAL S.A.
457,Antiepiléptico - Dolores neurálgicos,PREGABALINA,Lyrica,Pfizer ,PREGASTAR CÁPSULAS  75 mg,F-19710,NOVARTIS CHILE S.A.
458,Antiepiléptico - Dolores neurálgicos,PREGABALINA,Lyrica,Pfizer ,PREGASTAR CÁPSULAS 150 mg,F-19711,NOVARTIS CHILE S.A.
459,Antiepiléptico - Dolores neurálgicos,PREGABALINA,Lyrica,Pfizer ,PREGASTAR CÁPSULAS 300 mg ,F-19709,NOVARTIS CHILE S.A.
460,Antiepiléptico - Dolores neurálgicos,PREGABALINA,Lyrica,Pfizer ,PREFAXIL CÁPSULAS 150 mg (PREGABALINA),F-16887,PHARMA INVESTI DE CHILE S.A
461,Antiepiléptico - Dolores neurálgicos,PREGABALINA,Lyrica,Pfizer ,PREFAXIL CÁPSULAS 75 mg (PREGABALINA),F-16886,PHARMA INVESTI DE CHILE S.A.
462,Antiepiléptico - Estabilizador del estado de ánimo,CARBAMAZEPINA,Tegretal,Novartis ,CARBAMAZEPINA COMPRIMIDOS 200 mg,F-3893,LABORATORIO CHILE S.A.
463,Antiepiléptico - Estabilizador del estado de ánimo,CARBAMAZEPINA,Tegretal,Novartis ,CARBAMAZEPINA COMPRIMIDOS 200 mg,F-6873,MINTLAB Co. S.A.
464,Antiepiléptico - Estabilizador del estado de ánimo,LAMOTRIGINA,Lamictal,Glaxosmithkline,TRADOX COMPRIMIDOS 50 mg,F-12190,LABORATORIOS ANDRÓMACO S.A.
465,Antiepiléptico - Estabilizador del estado de ánimo,LAMOTRIGINA,Lamictal,Glaxosmithkline,TRADOX COMPRIMIDOS 100 mg,F-12191,LABORATORIOS ANDRÓMACO S.A.
466,Antiepiléptico - Estabilizador del estado de ánimo,LAMOTRIGINA,Lamictal,Glaxosmithkline,TRADOX COMPRIMIDOS 25 mg,F-12189,LABORATORIOS ANDRÓMACO S.A.
467,Antiepiléptico - Estabilizador del estado de ánimo,LAMOTRIGINA,Lamictal,Glaxosmithkline,LETICO COMPRIMIDOS 100 mg,F-21013,LABORATORIOS EUROMED CHILE S.A.
468,Antiepiléptico - Estabilizador del estado de ánimo,LAMOTRIGINA,Lamictal,Glaxosmithkline,LETICO COMPRIMIDOS 25 mg,F-21014,LABORATORIOS EUROMED CHILE S.A.
469,Antiepiléptico - Estabilizador del estado de ánimo,LAMOTRIGINA,Lamictal,Glaxosmithkline,LETICO COMPRIMIDOS 50 mg,F-21137,LABORATORIOS EUROMED CHILE S.A.
470,Antiepiléptico - Estabilizador del estado de ánimo,LAMOTRIGINA,Lamictal,Glaxosmithkline,LAMITRIM COMPRIMIDOS 50 mg,F-21027,MEDINOVA FARMA LTDA.
471,Antiepiléptico - Estabilizador del estado de ánimo,LAMOTRIGINA,Lamictal,Glaxosmithkline,LAMETON COMPRIMIDOS DISPERSABLES 100 mg,F-20101,NOVARTIS CHILE S.A.
472,Antiepiléptico - Estabilizador del estado de ánimo,LAMOTRIGINA,Lamictal,Glaxosmithkline,DAKSOL COMPRIMIDOS 25 mg,F-20544,PHARMAVITA S.A.
473,Antiepiléptico - Estabilizador del estado de ánimo,LAMOTRIGINA,Lamictal,Glaxosmithkline,DAKSOL COMPRIMIDOS 50 mg,F-20545,PHARMAVITA S.A.
474,Antiepiléptico - Estabilizador del estado de ánimo,LAMOTRIGINA,Lamictal,Glaxosmithkline,DAKSOL COMPRIMIDOS 100 mg,F-20546,PHARMAVITA S.A.
475,Antiepiléptico - Estabilizador del estado de ánimo,LEVETIRACETAM,Keppra ,Glaxosmithkline,LEVEVITAE COMPRIMIDOS RECUBIERTOS 1000 mg,F-21461,GALENICUM HEALTH CHILE S.p.A.
476,Antiepiléptico - Estabilizador del estado de ánimo,LEVETIRACETAM,Keppra ,Glaxosmithkline,LEVEVITAE COMPRIMIDOS RECUBIERTOS 500mg,F-21597,GALENICUM HEALTH CHILE S.p.A.
477,Antiepiléptico - Estabilizador del estado de ánimo,LEVETIRACETAM,Keppra ,Glaxosmithkline,LEVEPSY COMPRIMIDOS RECUBIERTOS 1000 mg,F-21205,INDOPHARMA S.A.
478,Antiepiléptico - Estabilizador del estado de ánimo,LEVETIRACETAM,Keppra ,Glaxosmithkline,LEVEPSY COMPRIMIDOS RECUBIERTOS 500 mg,F-21204,INDOPHARMA S.A.
479,Antiepiléptico - Estabilizador del estado de ánimo,LEVETIRACETAM,Keppra ,Glaxosmithkline,LEVETIRACETAM  COMPRIMIDOS RECUBIERTOS 1.000 mg,F-20722,LABORATORIOS EUROMED CHILE S.A.
480,Antiepiléptico - Estabilizador del estado de ánimo,LEVETIRACETAM,Keppra ,Glaxosmithkline,LEVETIRACETAM COMPRIMIDOS RECUBIERTOS  500 mg,F-20905,LABORATORIOS EUROMED CHILE S.A.
481,Antiepiléptico - Estabilizador del estado de ánimo,LEVETIRACETAM,Keppra ,Glaxosmithkline,KOPODEX COMPRIMIDOS RECUBIERTOS 500 mg,F-13525,LABORATORIOS RECALCINE S.A.
482,Antiepiléptico - Estabilizador del estado de ánimo,LEVETIRACETAM,Keppra ,Glaxosmithkline,KOPODEX COMPRIMIDOS RECUBIERTOS 1000 mg,F-13526,LABORATORIOS RECALCINE S.A.
483,Antiepiléptico - Estabilizador del estado de ánimo,LEVETIRACETAM,Keppra ,Glaxosmithkline,LEVETIRACETAM COMPRIMIDOS RECUBIERTOS 500 mg,F-22545,MEDINOVA FARMA LTDA.
484,Antiepiléptico - Estabilizador del estado de ánimo,LEVETIRACETAM,Keppra ,Glaxosmithkline,LEVETIRACETAM COMPRIMIDOS RECUBIERTOS 1000 mg,F-22546,MEDINOVA FARMA LTDA.
485,Antiepiléptico - Estabilizador del estado de ánimo,LEVETIRACETAM,Keppra ,Glaxosmithkline,CEUMID COMPRIMIDOS RECUBIERTOS 1000 mg,F-14833,PHARMA INVESTI DE CHILE S.A.
486,Antiepiléptico - Estabilizador del estado de ánimo,LEVETIRACETAM,Keppra ,Glaxosmithkline,KREDIT 1000 COMPRIMIDOS RECUBIERTOS 1000 mg,F-21958,PHARMA INVESTI DE CHILE S.A.
487,Antiepiléptico - Estabilizador del estado de ánimo,LEVETIRACETAM,Keppra ,Glaxosmithkline,KREDIT COMPRIMIDOS RECUBIERTOS 500 mg,F-21971,PHARMA INVESTI DE CHILE S.A.
488,Antiepiléptico - Estabilizador del estado de ánimo,LEVETIRACETAM,Keppra ,Glaxosmithkline,CEUMID COMPRIMIDOS RECUBIERTOS 500 mg,F-14832,PHARMA INVESTI DE CHILE S.A.
489,Antiepiléptico - Estabilizador del estado de ánimo,LEVETIRACETAM,Keppra ,Glaxosmithkline,LEVETIRACETAM COMPRIMIDOS RECUBIERTOS 500 mg,F-22392,SEVEN PHARMA CHILE S.P.A.
490,Antiepiléptico - Estabilizador del estado de ánimo,LEVETIRACETAM,Keppra ,Glaxosmithkline,PREBB COMPRIMIDOS RECUBIERTOS 1000 mg,F-19377,SYNTHON  CHILE LTDA.
491,Antiepiléptico - Estabilizador del estado de ánimo,LEVETIRACETAM,Keppra ,Glaxosmithkline,PREBB COMPRIMIDOS RECUBIERTOS 500 mg,F-19378,SYNTHON  CHILE LTDA.
492,Antiepiléptico - Estabilizador del estado de ánimo,LEVETIRACETAM,Keppra ,Glaxosmithkline,PREBB COMPRIMIDOS RECUBIERTOS 500 mg,F-21229,SYNTHON  CHILE LTDA.
493,Antiepiléptico - Estabilizador del estado de ánimo,LEVETIRACETAM,Keppra ,Glaxosmithkline,PREBB COMPRIMIDOS RECUBIERTOS 1000 mg,F-21228,SYNTHON  CHILE LTDA.
494,Antiespasmódico,TRIMEBUTINA,Debridat,Pfizer ,DOLPIC COMPRIMIDOS 200 mg,F-4152,LABORATORIO PASTEUR S.A.
495,Antiespasmódico,TRIMEBUTINA,Debridat,Pfizer ,TREBUTEL COMPRIMIDOS 100 mg,F-11557,LABORATORIOS ANDRÓMACO S.A.
496,Antiespasmódico,TRIMEBUTINA,Debridat,Pfizer ,TRIMEBUTINA MALEATO COMPRIMIDOS 100 mg,F-6578,LABORATORIOS ANDRÓMACO S.A.
497,Antiespasmódico,TRIMEBUTINA,Debridat,Pfizer ,TRIMEBUTINA MALEATO CÁPSULAS BLANDAS 200 mg,F-21821,LABORATORIOS EUROMED CHILE S.A.
498,Antiespasmódico,TRIMEBUTINA,Debridat,Pfizer ,TRIMEBUTINO MALEATO COMPRIMIDOS 100 mg.,F-12361,MINTLAB  CO. S.A.
499,Antifúngico,FLUCONAZOL,Diflucan,Pfizer ,FLUCONAZOL CÁPSULAS 150 mg,F-4322,INTERPHARMA S.A.
500,Antifúngico,FLUCONAZOL,Diflucan,Pfizer ,FELSOL CÁPSULAS 150 mg,F-7116,LABORATORIO PASTEUR S.A.
501,Antifúngico,FLUCONAZOL,Diflucan,Pfizer ,FLUCTIN CÁPSULAS 150 mg,F-487,LABORATORIOS LAFI LTDA.
502,Antifúngico,FLUCONAZOL,Diflucan,Pfizer ,PLUSGIN CÁPSULAS 150 mg,F-21281,LABORATORIOS RAFFO S.A.
503,Antifúngico,VORICONAZOL,Vfend,Pfizer ,ZIVENAD COMPRIMIDOS RECUBIERTOS 200 mg,F-20946,SYNTHON  CHILE LTDA.
504,Antijaquecoso,NARATRIPTAN,Naramig,Glaxosmithkline ,"BAGOMIGRAL COMPRIMIDOS RECUBIERTOS 2,5 mg",F-17375,LABORATORIO BAGÓ DE CHILE S.A.
505,Antimicotico,TERBINAFINA,Lamisil,Laboratorios Phoenix,MICOSET COMPRIMIDOS 250 mg.,F-12145,LABORATORIO BAGÓ DE CHILE S.A.
506,Antimicotico,TERBINAFINA,Lamisil,Laboratorios Phoenix,TERBINAFINA COMPRIMIDOS 250 mg,F-15330,LABORATORIO CHILE S.A.
507,Antimicotico,TERBINAFINA,Lamisil,Laboratorios Phoenix,DERMOXYL COMPRIMIDOS 250 mg,F-2434,LABORATORIO CHILE S.A.
508,Antimicotico,TERBINAFINA,Lamisil,Laboratorios Phoenix,TERBINAFINA COMPRIMIDOS 250 mg,F-14052,MINTLAB  CO. S.A.
509,Antimicotico,TERBINAFINA,Lamisil,Laboratorios Phoenix,DONTER COMPRIMIDOS 250 mg,F-14094,MINTLAB  CO. S.A.
510,Antivertiginoso,BETAHISTINA,Vasomotal,Abbott Laboratories,MICROSER COMPRIMIDOS 24 mg,F-18989,GRÜNENTHAL CHILENA LTDA.
511,Antivertiginoso,BETAHISTINA,Vasomotal,Abbott Laboratories,MICROSER COMPRIMIDOS 24 mg,F-17909,GRÜNENTHAL CHILENA LTDA.
512,Antivertiginoso,BETAHISTINA,Vasomotal,Abbott Laboratories,MICROSER COMPRIMIDOS 16 mg,F-7465,GRÜNENTHAL CHILENA LTDA.
513,Antivertiginoso,BETAHISTINA,Vasomotal,Abbott Laboratories,BETINA COMPRIMIDOS 24 mg,F-21442,LABORATORIOS EUROMED CHILE S.A.
514,Antivertiginoso,BETAHISTINA,Vasomotal,Abbott Laboratories,BETINA COMPRIMIDOS 16 mg,F-21443,LABORATORIOS EUROMED CHILE S.A.
515,Antivertiginoso,BETAHISTINA,Vasomotal,Abbott Laboratories,BETINA COMPRIMIDOS  8 mg,F-21449,LABORATORIOS EUROMED CHILE S.A.
516,Antiviral (Herpes),ACICLOVIR,Zovirax,Pfizer ,VIRONIDA COMPRIMIDOS 800 mg,F-7869,LABORATORIO CHILE S.A.
517,Antiviral (Herpes),ACICLOVIR,Zovirax,Pfizer ,LISOVYR COMPRIMIDOS 200 mg,F-1702,MINTLAB Co. S.A.
518,Antiviral (Herpes),ACICLOVIR,Zovirax,Pfizer ,ACICLOVIR COMPRIMIDOS 200 mg,F-9863,MINTLAB Co. S.A.
519,Antiviral (Herpes),VALACICLOVIR,Valtrex,Glaxosmithkline ,PERVIORAL COMPRIMIDOS RECUBIERTOS 500 mg ,F-3588,PHARMA INVESTI DE CHILE S.A.
520,Antiviral (VIH/SIDA),ABACAVIR,Ziagen,Glaxosmithkline ,MESABEX COMPRIMIDOS RECUBIERTOS 300 mg,F-17883,LABORATORIOS LAFI LTDA.
521,Antiviral (VIH/SIDA),ABACAVIR,Ziagen,Glaxosmithkline ,ABACAVIR COMPRIMIDOS RECUBIERTOS 300 mg,F-21021,MASTER CARE S.A.
522,Antiviral (VIH/SIDA),EFAVIRENZ,Stocrin,Merck Sharp & Dohme ,EFAVIRENZ  COMPRIMIDOS RECUBIERTOS 600 mg,F-20984,LABORATORIO CHILE S.A.
523,Antiviral (VIH/SIDA),EFAVIRENZ,Stocrin,Merck Sharp & Dohme ,EFAVIRENZ COMPRIMIDOS RECUBIERTOS 600 mg,F-19736,MASTER CARE S.A.
524,Antiviral (VIH/SIDA),EFAVIRENZ,Stocrin,Merck Sharp & Dohme ,RIBOTEX COMPRIMIDOS RECUBIERTOS 600 mg,F-19737,MASTER CARE S.A.
525,Antiviral (VIH/SIDA),EFAVIRENZ,Stocrin,Merck Sharp & Dohme ,VOVIRENS COMPRIMIDOS RECUBIERTOS 600 mg,F-18539,OPKO CHILE S.A.
526,Antiviral (VIH/SIDA),EFAVIRENZ,Stocrin,Merck Sharp & Dohme ,EFAVIRENZ COMPRIMIDOS RECUBIERTOS 600 mg,F-22237,SEVEN PHARMA CHILE S.p.A.
527,Antiviral (VIH/SIDA),LAMIVUDINA,Epivir 3TC,Glaxosmithkline ,LAMIVUDINA COMPRIMIDOS RECUBIERTOS 150 mg,F-20667,ASCEND LABORATORIES SpA
528,Antiviral (VIH/SIDA),LAMIVUDINA,Epivir 3TC,Glaxosmithkline ,LAMIVUDINA SOLUCIÓN ORAL 50 mg/5 mL ,F-21224,INDOPHARMA S.A.
529,Antiviral (VIH/SIDA),LAMIVUDINA,Epivir 3TC,Glaxosmithkline ,LAMIVUDINA COMPRIMIDOS RECUBIERTOS 150 mg,F-21238,INDOPHARMA S.A.
530,Antiviral (VIH/SIDA),LAMIVUDINA,Epivir 3TC,Glaxosmithkline ,MIXOVIR COMPRIMIDOS RECUBIERTOS 150 mg,F-11807,LABORATORIOS ANDRÓMACO S.A.
531,Antiviral (VIH/SIDA),LAMIVUDINA,Epivir 3TC,Glaxosmithkline ,LAMIVUDINA COMPRIMIDOS RECUBIERTOS 150 mg,F-18962,LABORATORIOS ANDRÓMACO S.A.
532,Antiviral (VIH/SIDA),LAMIVUDINA,Epivir 3TC,Glaxosmithkline ,XIMAVIR COMPRIMIDOS RECUBIERTOS 150 mg,F-18963,MASTER CARE S.A.
533,Antiviral (VIH/SIDA),LAMIVUDINA,Epivir 3TC,Glaxosmithkline ,LAMIVUDINA COMPRIMIDOS RECUBIERTOS 150 mg,F-19082,MASTER CARE S.A.
534,Antiviral (VIH/SIDA),LAMIVUDINA,Epivir 3TC,Glaxosmithkline ,LAMIVUDINA COMPRIMIDOS RECUBIERTOS 150 mg,F-18240,OPKO CHILE S.A.
535,Antiviral (VIH/SIDA),LAMIVUDINA + ZIDOVUDINA,Combivir,Glaxosmithkline ,LAMIVUDINA/ZIDOVUDINA 150/300  COMPRIMIDOS RECUBIERTOS,F-21012,INDOPHARMA S.A.
536,Antiviral (VIH/SIDA),LAMIVUDINA + ZIDOVUDINA,Combivir,Glaxosmithkline ,BIVIR COMPRIMIDOS RECUBIERTOS,F-12502,LABORATORIOS ANDRÓMACO S.A.
537,Antiviral (VIH/SIDA),LAMIVUDINA + ZIDOVUDINA,Combivir,Glaxosmithkline ,LAMIVUDINA + ZIDOVUDINA 150/300 COMPRIMIDOS RECUBIERTOS,F-18940,LABORATORIOS ANDRÓMACO S.A.
538,Antiviral (VIH/SIDA),LAMIVUDINA + ZIDOVUDINA,Combivir,Glaxosmithkline ,BIVIR COMPRIMIDOS RECUBIERTOS,F-19081,LABORATORIOS ANDRÓMACO S.A.
539,Antiviral (VIH/SIDA),LAMIVUDINA + ZIDOVUDINA,Combivir,Glaxosmithkline ,MAXIVIR COMPRIMIDOS RECUBIERTOS,F-18966,MASTER CARE S.A.
540,Antiviral (VIH/SIDA),LAMIVUDINA + ZIDOVUDINA,Combivir,Glaxosmithkline ,LAMIVUDINA + ZIDOVUDINA COMPRIMIDOS RECUBIERTOS,F-18059,OPKO CHILE S.A.
541,Antiviral (VIH/SIDA),LAMIVUDINA + ZIDOVUDINA,Combivir,Glaxosmithkline ,LAMIVUDINA/ZIDOVUDINA 150/300 COMPRIMIDOS RECUBIERTOS,F-22188,SEVEN PHARMA CHILE S.p.A.
542,Antiviral (VIH/SIDA),NEVIRAPINA,Viramune,Boehringer Ingelheim,NEVIRAPINA COMPRIMIDOS 200 mg,F-21261,INDOPHARMA S.A.
543,Antiviral (VIH/SIDA),NEVIRAPINA,Viramune,Boehringer Ingelheim,NEVIRAPINA COMPRIMIDOS 200 mg,F-16088,LABORATORIOS ANDRÓMACO S.A.
544,Antiviral (VIH/SIDA),NEVIRAPINA,Viramune,Boehringer Ingelheim,NEVAVIR COMPRIMIDOS 200 mg,F-19085,MASTER CARE S.A.
545,Antiviral (VIH/SIDA),NEVIRAPINA,Viramune,Boehringer Ingelheim,NEVIRAPINA COMPRIMIDOS 200 mg,F-19080,MASTER CARE S.A.
546,Antiviral (VIH/SIDA),NEVIRAPINA,Viramune,Boehringer Ingelheim,NEVIRAPINA COMPRIMIDOS 200 mg,F-18330,OPKO CHILE S.A.
547,Antiviral (VIH/SIDA),RITONAVIR+LOPINAVIR,Kaletra,Abbvie,LOPINAVIR / RITONAVIR 200/50 COMPRIMIDOS RECUBIERTOS,F-22199,SEVEN PHARMA CHILE S.p.A.
548,Antiviral (VIH/SIDA),ZIDOVUDINA,Retrovir AZT,Glaxosmithkline ,MANTAVIRAL COMPRIMIDOS RECUBIERTOS 300 mg,F-10104,LABORATORIOS ANDRÓMACO S.A.
549,Antiviral (VIH/SIDA),ZIDOVUDINA,Retrovir AZT,Glaxosmithkline ,ZIDOVUDINA COMPRIMIDOS RECUBIERTOS 300 mg,F-19060,LABORATORIOS ANDRÓMACO S.A.
550,Antiviral (VIH/SIDA),ZIDOVUDINA,Retrovir AZT,Glaxosmithkline ,ZIDOVUDINA COMPRIMIDOS RECUBIERTOS 300 mg,F-19083,MASTER CARE S.A.
551,Antiviral (VIH/SIDA),ZIDOVUDINA,Retrovir AZT,Glaxosmithkline ,AZAVIRAL COMPRIMIDOS RECUBIERTOS 300 mg,F-19084,MASTER CARE S.A.
552,Antiviral (VIH/SIDA),ZIDOVUDINA,Retrovir AZT,Glaxosmithkline ,ZIDOVUDINA COMPRIMIDOS RECUBIERTOS 300 mg,F-22185,SEVEN PHARMA CHILE S.p.A.
553,Artritis,LEFLUNOMIDA,Arava,Sanofi-Aventis ,ARTROTIN COMPRIMIDOS RECUBIERTOS 20 mg,F-12892,LABORATORIOS RECALCINE S.A.
554,Artritis y Lupus,HIDROXICLOROQUINA,Plaquinol,Sanofi-Aventis ,REUMAZINE COMPRIMIDOS RECUBIERTOS 200 mg,F-18705,INSTITUTO SANITAS S.A.
555,Artritis y Lupus,HIDROXICLOROQUINA,Plaquinol,Sanofi-Aventis ,DROLSAN COMPRIMIDOS RECUBIERTOS 200 mg,F-22467,MINTLAB CO. S.A.
556,Artritis y Lupus,HIDROXICLOROQUINA,Plaquinol,Sanofi-Aventis ,HIDROXICLOROQUINA SULFATO COMPRIMIDOS RECUBIERTOS 200 mg,F-17335,PHARMAMERICA LTDA.
557,Artritis y Lupus,HIDROXICLOROQUINA,Plaquinol,Sanofi-Aventis ,TESSAX COMPRIMIDOS RECUBIERTOS 200 mg,F-22406,PHARMAVITA S.A.
558,Calvicie Androgénica,FINASTERIDA,Proscar,Merck Sharp & Dohme ,LAMBDAXEL COMPRIMIDOS RECUBIERTOS 1 mg,F-22059,ISDIN CHILE LTDA.
559,Calvicie Androgénica,FINASTERIDA,Proscar,Merck Sharp & Dohme ,APEPLUS COMPRIMIDOS RECUBIERTOS 1 mg,F-1906,LABORATORIOS LAFI LTDA.
560,Cáncer / Enfermedades autoinmune,METOTREXATO,Metotrexato,Pfizer ,"METOTREXATO COMPRIMIDOS 2,5 mg",F-21881,MINTLAB  CO. S.A.
561,Cáncer de mama,ANASTROZOL,Arimidex,Astrazeneca ,ANASTROZOL COMPRIMIDOS RECUBIERTOS 1 mg,F-19105,FRESENIUS KABI CHILE LTDA.
562,Cáncer de mama,ANASTROZOL,Arimidex,Astrazeneca ,ANASVITAE COMPRIMIDOS RECUBIERTOS 1 mg,F-21295,GALENICUM HEALTH CHILE S.p.A.
563,Cáncer de mama,ANASTROZOL,Arimidex,Astrazeneca ,ANASTROZOL COMPRIMIDOS RECUBIERTOS 1 mg,F-21302,LABORATORIOS EUROMED CHILE S.A.
564,Cáncer de mama,ANASTROZOL,Arimidex,Astrazeneca ,ANASTROZOL COMPRIMIDOS RECUBIERTOS,F-22525,SEVEN PHARMA CHILE S.P.A.
565,Cáncer de mama,ANASTROZOL,Arimidex,Astrazeneca ,ANASTROZOL COMPRIMIDOS RECUBIERTOS 1 mg,F-16801,SYNTHON  CHILE LTDA.
566,Cáncer de mama,ANASTROZOL,Arimidex,Astrazeneca ,MADELEN COMPRIMIDOS RECUBIERTOS 1 mg,F-16807,SYNTHON  CHILE LTDA.
567,Cáncer de mama,EXEMESTANO,Aromasin,Pfizer ,EXEVITAE COMPRIMIDOS RECUBIERTOS 25 mg,F-21392,GALENICUM HEALTH CHILE S.p.A.
568,Cáncer de mama,EXEMESTANO,Aromasin,Pfizer ,EXEMESTANO COMPRIMIDOS RECUBIERTOS 25 mg,F-19030,LABORATORIO CHILE S.A.
569,Cáncer de mama,EXEMESTANO,Aromasin,Pfizer ,MASEREN COMPRIMIDOS RECUBIERTOS 25 mg,F-22412,OPKO CHILE S.A.
570,Cáncer de mama,EXEMESTANO,Aromasin,Pfizer ,NODUTAX COMPRIMIDOS RECUBIERTOS 25 mg,F-18640,SYNTHON  CHILE LTDA.
571,Cáncer de mama,LETROZOL,Femara,Novartis ,"LETROZOL COMPRIMIDOS RECUBIERTOS 2,5 mg",F-18699,FRESENIUS KABI CHILE LTDA.
572,Cáncer de mama,LETROZOL,Femara,Novartis ,"LETROVITAE COMPRIMIDOS RECUBIERTOS 2,5 mg",F-21419,GALENICUM HEALTH CHILE S.p.A.
573,Cáncer de mama,LETROZOL,Femara,Novartis ,"LETROZOL COMPRIMIDOS RECUBIERTOS  2,5 mg",F-19335,LABORATORIOS  EUROMED CHILE S.A.
574,Cáncer de mama,LETROZOL,Femara,Novartis ,"LETROZOL COMPRIMIDOS RECUBIERTOS 2,5 mg",F-22562,SEVEN PHARMA CHILE S.p.A.
575,Cáncer de mama,LETROZOL,Femara,Novartis ,"TIADIS  COMPRIMIDOS RECUBIERTOS  2,5 mg",F-17717,SYNTHON  CHILE LTDA.
576,Cáncer de mama,TAMOXIFENO,Nolvadex-D,Astrazeneca ,TAXUS COMPRIMIDOS 20 mg,F-10367,TECNOFARMA S.A.
577,Cáncer de próstata,BICALUTAMIDA,Casodex,Astrazeneca ,BICALUTAMIDA COMPRIMIDOS RECUBIERTOS 50 mg,F-18561,FRESENIUS KABI CHILE LTDA.
578,Cáncer de próstata,BICALUTAMIDA,Casodex,Astrazeneca ,BICALUTAMIDA  COMPRIMIDOS RECUBIERTOS 50 mg,F-20979,LABORATORIOS EUROMED CHILE S.A.
579,Cáncer de próstata,BICALUTAMIDA,Casodex,Astrazeneca ,BIOLEV COMPRIMIDOS RECUBIERTOS 150 mg,F-17057,SYNTHON  CHILE LTDA.
580,Cáncer de próstata,BICALUTAMIDA,Casodex,Astrazeneca ,BIOLEV COMPRIMIDOS RECUBIERTOS  50 mg,F-17047,SYNTHON  CHILE LTDA.
581,Cáncer de próstata,TAMSULOSINA,Omnic,Yamanouchi,"SINGOTEX COMPRIMIDOS RECUBIERTOS DE LIBERACIÓN PROLONGADA 0,4 mg",F-22105,LABORATORIOS RAFFO S.A.
582,Cáncer de próstata,TAMSULOSINA,Omnic,Yamanouchi,"SULIX CÁPSULAS CON GRÁNULOS RECUBIERTOS DE LIBERACIÓN PROLONGADA, 0,4 mg",F-17105,SYNTHON  CHILE LTDA.
583,Cáncer de próstata,TAMSULOSINA,Omnic,Yamanouchi,"SULIX CÁPSULAS CON GRÁNULOS DE LIBERACIÓN PROLONGADA 0,4 mg (TAMSULOSINA CLORHIDRATO)",F-21523,SYNTHON  CHILE LTDA.
584,Cáncer de próstata,TAMSULOSINA,Omnic,Yamanouchi,"SULIX L.C. COMPRIMIDOS DE LIBERACIÓN PROLONGADA 0,4 mg",F-18867,SYNTHON  CHILE LTDA.
585,Cáncer de próstata,TAMSULOSINA,Omnic,Yamanouchi,"SULIX L.C. COMPRIMIDOS DE LIBERACIÓN PROLONGADA 0,4 mg",F-21587,SYNTHON CHILE LTDA.
586,Cáncer del tracto gastrointestinal y de mama,CAPECITABINA,Xeloda,Roche ,CAPECITABINA COMPRIMIDOS RECUBIERTOS 500 mg,F-21961,LABORATORIO CHILE S.A.
587,Cáncer del tracto gastrointestinal y de mama,CAPECITABINA,Xeloda,Roche ,CAPECITABINA COMPRIMIDOS RECUBIERTOS 150 mg,F-21953,LABORATORIO CHILE S.A.
